CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1647,48,F,3,Graduate,Married,$60K - $80K,Blue,38,5,3,0,1438.3,0,1438.3,1.7570123732625706,1939,30,0.2821540153191706,0.33686135851796295
1648,37,M,0,Graduate,Married,$40K - $60K,Blue,35,2,0,5,4530.08933254806,614,3916.08933254806,0.0,1671,43,0.0,0.18131817200807637
1649,48,F,3,Graduate,Married,Less than $40K,Blue,29,5,1,3,1438.3,0,1438.3,1.7502401175010645,2231,28,0.0,0.2816966784451406
1650,49,F,1,Graduate,Single,$80K - $120K,Blue,47,2,1,2,1438.3,1643,3.0,1.7543366662156075,2355,60,0.0,0.4329440950585666
1651,50,F,5,Graduate,Single,Unknown,Blue,44,3,5,3,16267.87226076753,0,16267.87226076753,0.2809966073648588,2879,72,2.0131021345885354,0.46801379428109313
1652,62,F,0,Unknown,Single,$60K - $80K,Blue,42,4,2,3,16139.09205786991,1422,14717.09205786991,0.0,3060,60,1.5535519606425376,0.47539308277574915
1653,40,F,2,College,Married,$120K +,Blue,42,6,0,3,21557.71759394963,0,21557.71759394963,1.7374199065974698,4714,61,0.0,0.38808373250313377
1654,44,M,3,High School,Unknown,Less than $40K,Blue,34,4,3,6,1438.3,0,1438.3,0.778262888090879,2644,44,1.286085147676173,0.6413393791449928
1655,40,F,3,High School,Married,Less than $40K,Blue,33,2,3,5,9070.026850182667,956,8114.026850182667,0.7904866455479695,962,10,2.570473612234401,0.023690236405425502
1656,69,M,4,Graduate,Married,Less than $40K,Blue,53,3,5,0,6079.824057337895,741,5338.824057337895,1.7894686593530502,910,17,0.0,0.4912791783287773
1657,39,F,2,Graduate,Married,Less than $40K,Blue,35,1,4,2,9235.280891926759,0,9235.280891926759,1.8375966405898976,1579,37,0.0,0.0
1658,50,F,3,Unknown,Married,Unknown,Blue,40,4,0,3,1438.3,0,1438.3,0.4950051483830886,3439,64,0.9671772898416657,0.12974005553967882
1659,56,M,1,College,Married,Unknown,Blue,13,3,4,4,1438.3,686,752.3,0.0,5791,75,0.5422126481826849,0.0
1660,49,F,2,High School,Single,$60K - $80K,Blue,40,1,5,4,3410.09544465367,1232,2178.09544465367,1.1048812023800123,1986,58,1.1646318858019504,0.0
1661,46,F,1,Unknown,Married,$80K - $120K,Blue,35,1,1,0,9834.603655187804,665,9169.603655187804,0.1595812151214412,3246,56,0.0,0.339538183539794
1662,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,19,3,4,6,19190.86419380799,727,18463.86419380799,1.0660465213889592,5322,64,0.7539016864985046,0.0
1663,51,F,4,High School,Married,$60K - $80K,Blue,37,3,4,1,11969.717913901046,629,11340.717913901046,0.03134799559175261,5528,55,0.0,0.6070199674881597
1664,45,M,3,Uneducated,Married,Less than $40K,Silver,43,4,5,2,15846.94470450476,0,15846.94470450476,1.2986761334301757,510,10,0.6888740174743948,0.7225561718612636
1665,54,M,2,Uneducated,Single,Less than $40K,Blue,36,2,0,3,1438.3,910,528.3,0.10978503000840112,4865,65,0.0,0.0
1666,48,M,1,Graduate,Divorced,$60K - $80K,Silver,45,2,0,5,26020.917963009106,0,26020.917963009106,1.1460379412062898,3131,113,0.0,0.591212418620809
1667,45,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,1,1438.3,84,1354.3,0.9074101706673163,5071,58,0.0,0.41436058386071983
1668,47,F,3,High School,Married,$60K - $80K,Blue,26,2,1,3,25481.221028904256,2031,23450.221028904256,0.23524429013198084,510,10,1.8752113216641262,0.20615926314336536
1669,40,M,3,High School,Married,Less than $40K,Blue,24,5,2,2,4714.500029165147,1261,3453.5000291651468,1.049705792399788,7231,91,0.43162386754365284,0.2927453637928645
1670,51,F,2,High School,Married,Less than $40K,Blue,33,2,2,0,1957.603547988414,272,1685.603547988414,0.6830784314356734,1167,18,0.0,0.0
1671,37,F,4,College,Married,$80K - $120K,Blue,38,2,2,0,1438.3,349,1089.3,0.7121490022387935,668,10,0.8542084879344147,0.14918325619693235
1672,47,M,2,Graduate,Single,$60K - $80K,Blue,39,2,5,3,6759.82221850565,2339,4420.82221850565,0.12288384438133859,7934,88,0.7641483517933525,0.4597198097001309
1673,47,F,2,College,Unknown,Less than $40K,Blue,56,2,5,3,10555.52057673541,701,9854.52057673541,1.9574364848500998,2297,42,0.6411802066794632,0.41307410291021524
1674,40,F,4,High School,Single,$40K - $60K,Blue,28,3,1,4,2529.329583726958,1397,1132.329583726958,0.2161555216915465,3495,48,0.2559718571486215,0.4899539686642764
1675,52,F,3,Graduate,Divorced,$40K - $60K,Blue,40,5,0,6,1438.3,0,1438.3,0.8882587844002764,4551,57,3.027257859090324,0.027787184005237525
1676,47,F,1,Graduate,Married,Unknown,Blue,37,2,6,1,10088.36776402727,1518,8570.36776402727,1.679351579845179,5717,74,0.0,0.999
1677,35,M,2,High School,Married,$40K - $60K,Blue,42,5,3,0,2524.418649483543,1696,828.418649483543,0.0,754,12,1.197683704932,0.06239297597756528
1678,46,M,5,High School,Married,$120K +,Blue,26,4,6,5,5380.4092663703905,1905,3475.4092663703905,0.9735443945338695,2579,55,0.21806150049801748,0.0
1679,45,M,3,Graduate,Unknown,Less than $40K,Blue,32,1,3,5,1438.3,1063,375.29999999999995,0.5646053094980099,5103,62,0.0,0.10250495817150512
1680,59,M,3,Unknown,Single,Less than $40K,Blue,36,4,2,3,12069.651196622533,106,11963.651196622533,2.561827668315506,7006,102,0.0,0.22796393466368567
1681,46,F,4,Uneducated,Married,$120K +,Blue,38,5,2,4,18814.36570480572,2325,16489.36570480572,0.0,1605,44,2.1253311026131936,0.0
1682,52,M,2,Uneducated,Married,Less than $40K,Blue,29,4,2,0,16340.607134208454,16,16324.607134208454,0.49569405930699545,2347,49,1.0778805013375914,0.4748389344329223
1683,38,F,0,High School,Single,Unknown,Blue,38,4,2,6,12950.967889935222,1786,11164.967889935222,0.7581065798662444,3148,63,0.07148625433852074,0.41601898800657244
1684,57,M,3,Uneducated,Married,Less than $40K,Blue,36,5,6,3,13295.111752504414,51,13244.111752504414,0.0,7173,107,2.2521645313957834,0.3093246731691528
1685,48,M,5,Graduate,Married,Less than $40K,Blue,14,5,3,6,21668.39159930667,999,20669.39159930667,0.0,5023,64,3.34984076027257,0.43166107614751387
1686,52,F,3,High School,Divorced,Less than $40K,Blue,32,2,6,4,9090.516778139056,820,8270.516778139056,0.29245528993767045,6126,71,0.0,0.0
1687,45,F,2,Uneducated,Married,$40K - $60K,Blue,14,4,1,6,7988.862761503511,277,7711.862761503511,1.6086783313867898,7034,125,0.0,0.8397015697856682
1688,57,F,3,Graduate,Single,Less than $40K,Silver,40,3,2,4,20121.18003773989,1995,18126.18003773989,0.0,6227,81,2.167571907005903,0.0
1689,45,F,3,Uneducated,Married,Less than $40K,Blue,39,5,4,0,8372.739998284209,1351,7021.739998284209,0.6026395214098076,4386,71,0.851772022753233,0.1553968007499597
1690,38,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,32,3,5,3,1438.3,0,1438.3,0.0,3993,60,3.714,0.06977163433705301
1691,44,F,0,Uneducated,Single,$80K - $120K,Blue,31,4,1,4,12719.470731615726,448,12271.470731615726,0.0,2894,52,0.9407159289380449,0.0
1692,47,M,4,College,Single,$120K +,Blue,36,4,0,4,4847.466942438525,888,3959.4669424385247,0.017801398953903647,4271,53,0.0,0.04794341804305541
1693,46,M,2,Graduate,Single,$60K - $80K,Blue,44,2,2,6,12476.842272664666,2517,9959.842272664666,0.20333204285490114,5407,122,0.8036931764466837,0.0
1694,44,F,2,Graduate,Single,Less than $40K,Blue,55,2,0,2,4437.281059368383,0,4437.281059368383,0.06685991345204445,3084,76,0.0,0.0
1695,44,M,4,Graduate,Married,Less than $40K,Blue,43,3,1,3,8676.470586941425,0,8676.470586941425,1.5844307705420162,6367,70,0.0,0.18845852977250557
1696,41,F,0,Unknown,Single,$80K - $120K,Blue,39,3,6,0,1438.3,1238,200.29999999999995,0.0,1753,54,0.7781815579169437,0.7481852110989192
1697,42,F,4,Unknown,Married,$80K - $120K,Blue,46,5,2,6,23852.317260239084,1570,22282.317260239084,0.021908957532704165,3670,68,0.0,0.0
1698,57,F,0,Unknown,Single,$40K - $60K,Blue,32,1,1,4,21299.847227086517,0,21299.847227086517,0.275508228284704,6838,80,1.2111541944142563,0.45242649590714634
1699,51,M,4,Graduate,Married,$80K - $120K,Blue,42,1,5,6,3971.5982322179243,0,3971.5982322179243,2.0846068853320157,4261,56,0.8751138745833884,0.0
1700,44,F,3,College,Married,Less than $40K,Blue,32,2,1,2,11974.188971291878,1336,10638.188971291878,0.3066881709168248,2571,60,0.0,0.02386915013390692
1701,47,M,1,Post-Graduate,Single,$60K - $80K,Blue,29,5,2,1,12107.409377397727,91,12016.409377397727,2.2154448011935335,4469,68,0.8869932770606179,0.20668749394711503
1702,49,F,0,Uneducated,Single,Less than $40K,Silver,47,2,4,6,13122.286722909783,242,12880.286722909783,1.0214641113192215,3539,42,0.0,0.0
1703,40,F,3,Uneducated,Single,$120K +,Blue,27,1,2,0,34516.0,740,33776.0,1.216756379631566,1714,21,0.1993966449959002,0.0
1704,66,F,1,Graduate,Married,$120K +,Blue,43,2,4,2,15934.117529678913,0,15934.117529678913,1.058255996886618,3072,52,1.446905833652377,0.0
1705,55,M,0,High School,Married,Less than $40K,Blue,50,5,1,6,11962.084710842286,197,11765.084710842286,1.233559533896045,7538,92,1.1483564061035807,0.42571585543955526
1706,50,F,3,High School,Married,Less than $40K,Blue,30,5,5,1,10605.52261293037,1207,9398.52261293037,0.0,5276,61,1.3618920880239327,0.0
1707,45,F,3,Doctorate,Married,Unknown,Blue,33,4,5,1,20829.97166926297,20,20809.97166926297,1.723586795447131,6373,103,2.5440986593776014,0.7990992423305687
1708,56,M,1,Doctorate,Single,$80K - $120K,Blue,33,4,4,2,8207.714172481177,1083,7124.714172481177,0.8129846055748203,764,10,2.037148563080665,0.6809712673368256
1709,54,F,3,High School,Single,$60K - $80K,Blue,40,4,2,5,2725.5185365030966,0,2725.5185365030966,1.2921822276008301,961,15,0.99929394065213,0.17759869790203373
1710,49,M,2,High School,Single,$80K - $120K,Blue,33,2,0,4,3869.3859614660396,345,3524.3859614660396,0.0,4317,71,1.576888224548823,0.0109581534126863
1711,46,M,3,Graduate,Married,Less than $40K,Blue,36,3,2,6,1438.3,0,1438.3,0.3398413760559539,5167,77,0.0,0.18176169586234078
1712,61,F,2,Post-Graduate,Single,Less than $40K,Blue,32,2,3,5,1438.3,2517,3.0,1.4251322091055874,4073,59,0.2241706553520888,0.13682738976132985
1713,44,F,3,Uneducated,Married,$60K - $80K,Blue,41,4,2,4,8152.871922776072,600,7552.871922776072,1.1160404166193563,1870,50,0.0,0.014708968331466926
1714,48,F,5,Uneducated,Married,Less than $40K,Blue,44,2,6,2,11055.392759798582,178,10877.392759798582,0.3287057127930993,5899,78,0.0,0.0420788000238556
1715,46,M,0,Graduate,Married,Less than $40K,Blue,33,2,1,2,6783.802699552214,951,5832.802699552214,1.647295363562109,2432,43,0.1134588322309058,0.0
1716,51,M,1,Post-Graduate,Single,Less than $40K,Blue,35,5,0,2,1438.3,482,956.3,1.1369224073259385,3524,59,0.15302798778874682,0.42556298442513346
1717,41,F,4,Graduate,Married,Less than $40K,Blue,45,2,3,1,16026.238218990602,414,15612.238218990602,2.2442471316287045,5383,102,1.1393553069400597,0.35361100688986535
1718,59,F,3,Graduate,Single,$40K - $60K,Blue,34,2,3,3,7102.939470211743,674,6428.939470211743,1.607848476555605,2887,43,1.6760473887420875,0.0
1719,44,M,2,Unknown,Married,Less than $40K,Blue,43,5,5,4,7365.064664335734,393,6972.064664335734,0.0,4429,63,0.5172266982534764,0.18811670035829986
1720,57,F,5,Graduate,Married,$80K - $120K,Blue,43,2,4,1,16205.041847761951,2517,13688.041847761951,1.8474346827275725,6174,78,0.0,0.13635638280119272
1721,39,M,3,Graduate,Single,$60K - $80K,Blue,31,2,2,4,10011.586161224472,1131,8880.586161224472,0.0,3053,70,0.733381997123958,0.0
1722,31,F,1,Graduate,Unknown,$40K - $60K,Blue,32,3,3,6,14842.815637073376,0,14842.815637073376,0.0,3505,100,0.0,0.0
1723,26,M,2,Graduate,Married,Less than $40K,Blue,21,3,0,4,3309.5906385867484,473,2836.5906385867484,0.0,1917,41,0.0,0.12083865550240927
1724,43,F,1,High School,Single,$80K - $120K,Blue,48,4,4,3,8816.635687969561,0,8816.635687969561,1.0007052581992062,2456,35,2.148415726393892,0.28423495467665083
1725,47,M,0,High School,Married,$60K - $80K,Blue,35,1,4,2,14579.081751464726,637,13942.081751464726,0.32631376461274536,5272,75,0.24542025670332618,0.1184836543430359
1726,50,M,4,High School,Single,Unknown,Blue,44,2,0,3,14690.044699259026,665,14025.044699259026,1.0395225038080045,3339,47,0.0330445307435282,0.2581775141612175
1727,40,F,3,Uneducated,Single,Less than $40K,Blue,45,5,1,4,3652.302543463339,972,2680.302543463339,0.0,3261,45,0.5517028898791483,0.0
1728,51,M,5,Unknown,Single,Less than $40K,Blue,53,3,4,2,8119.864971410979,281,7838.864971410979,0.033808927870705885,6184,78,0.5927548275459693,0.16564072141932507
1729,50,F,2,Unknown,Married,Less than $40K,Blue,46,5,2,6,25199.899632576708,691,24508.899632576708,2.7227308639713685,7625,89,0.4698403700698479,0.030120817353675777
1730,35,M,3,Graduate,Single,$120K +,Blue,39,1,1,0,15859.179389022484,142,15717.179389022484,2.114530600088368,3200,66,1.7649028661866213,0.7816170483769398
1731,48,F,5,Graduate,Single,Less than $40K,Blue,22,6,1,3,8474.94903303533,204,8270.94903303533,0.8299741104302248,5323,85,1.5330672878752833,0.0
1732,45,F,2,Uneducated,Single,$80K - $120K,Blue,21,4,2,5,10804.666319995846,1710,9094.666319995846,0.9569346579570782,1590,23,0.36176280525398613,0.0
1733,37,F,5,Doctorate,Married,$120K +,Blue,33,2,4,3,9383.757318594382,1994,7389.757318594382,0.5091613503081072,5391,94,1.940099876702866,0.0
1734,40,M,4,Graduate,Unknown,Less than $40K,Blue,56,1,2,5,12479.516092053023,296,12183.516092053023,0.9303030508501731,1621,31,0.8776781286808353,0.01019150356005099
1735,42,F,3,Uneducated,Single,$80K - $120K,Blue,49,6,0,2,1438.3,0,1438.3,0.0,11774,119,1.1919220419496663,0.8397415018844265
1736,49,M,0,Graduate,Married,$80K - $120K,Blue,31,5,2,3,18458.54971388494,804,17654.54971388494,0.926110246753133,1078,22,0.0858335979422955,0.3334922001544675
1737,44,M,2,Uneducated,Married,Less than $40K,Blue,45,3,3,2,14525.855173358808,0,14525.855173358808,0.10240623322912701,1373,26,2.293791973833329,0.258956963577154
1738,38,F,0,Uneducated,Single,Less than $40K,Blue,56,5,6,2,1438.3,158,1280.3,0.003509462574176281,1419,20,3.0599919640426063,0.2493413517067331
1739,35,M,3,College,Single,$120K +,Blue,40,5,2,3,10053.204496743436,36,10017.204496743436,1.4718855863668874,2669,43,0.7251644540369033,0.10838014148801622
1740,34,M,3,High School,Married,Unknown,Blue,36,2,2,2,9153.66823952375,2186,6967.668239523749,0.0,2725,57,0.6375245860223296,0.15275655727190912
1741,47,F,5,High School,Married,Less than $40K,Blue,28,5,6,1,4405.509881081378,47,4358.509881081378,0.41375322978856244,2439,43,1.2265810751028998,0.0
1742,36,F,5,Uneducated,Single,$60K - $80K,Blue,33,4,3,5,10521.180600631913,1111,9410.180600631913,0.0,857,10,1.5668579050809965,0.08410849326684994
1743,54,M,1,Graduate,Unknown,Less than $40K,Blue,37,6,4,1,12843.003698483157,0,12843.003698483157,1.3908661636416453,3074,53,0.0,0.6602548901043642
1744,48,F,4,High School,Single,Less than $40K,Blue,47,4,0,1,13398.378235544906,1003,12395.378235544906,0.0,4571,56,0.0,0.15859025847501193
1745,47,F,1,Graduate,Married,$80K - $120K,Blue,46,1,3,4,1438.3,0,1438.3,0.17222436052291773,3980,75,0.24381181568026708,0.3880128554205158
1746,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,31,5,4,0,11777.429135747117,2288,9489.429135747117,2.469306167744395,6299,69,0.0,0.21528301397345262
1747,40,F,4,Post-Graduate,Married,$60K - $80K,Blue,24,1,5,1,11845.641075967813,0,11845.641075967813,0.5958172943265877,2382,37,0.6610073860693124,0.06519529973807486
1748,32,F,0,Graduate,Married,Less than $40K,Blue,36,5,0,4,1438.3,1570,3.0,0.6490115998298315,2799,33,1.0590338225899794,0.23306984462992064
1749,38,F,3,Graduate,Single,$60K - $80K,Blue,40,3,5,0,3203.12469346516,0,3203.12469346516,1.1514581391224916,3243,35,0.8532584276098376,0.033705973617180335
1750,44,F,1,Post-Graduate,Single,$40K - $60K,Blue,56,2,4,1,1438.3,879,559.3,0.22088056301103903,2219,45,1.1693990951129054,0.12829167614007037
1751,34,F,3,High School,Single,$80K - $120K,Blue,42,4,0,1,12387.3984483219,1499,10888.3984483219,0.6711164800157946,5041,103,0.0,0.4222728548248732
1752,55,M,3,Uneducated,Single,$80K - $120K,Blue,39,5,1,4,31883.64752158403,0,31883.64752158403,1.5301165744868923,3071,51,0.0,0.0
1753,51,F,5,College,Single,Less than $40K,Blue,37,3,2,5,6839.711114188996,0,6839.711114188996,0.3483442326539216,5278,69,1.6627905693003897,0.5851934711806258
1754,49,F,0,Graduate,Unknown,Less than $40K,Blue,23,4,1,0,5385.898482603826,0,5385.898482603826,0.0,3480,81,0.5485791096526402,0.0
1755,39,F,2,Graduate,Divorced,Less than $40K,Blue,32,1,4,3,5797.426639179717,0,5797.426639179717,3.1314320354709384,3218,54,0.0,0.05715800124149645
1756,50,M,2,Graduate,Married,Unknown,Blue,43,4,3,5,8193.325120715337,1147,7046.325120715337,1.3306843656318266,3096,44,0.0,0.0
1757,43,F,2,High School,Single,Less than $40K,Blue,41,4,4,3,11917.646306913579,588,11329.646306913579,2.3382104241424138,4794,69,0.0,0.07869835557843247
1758,39,M,1,Graduate,Single,$60K - $80K,Blue,32,3,3,4,2057.5772994186946,316,1741.5772994186946,2.941026228180327,3486,66,0.0,0.0
1759,36,F,1,Graduate,Married,$120K +,Blue,56,4,3,2,20210.520086187225,720,19490.520086187225,0.0,7301,85,0.26288541837022766,0.1802622317323614
1760,45,F,2,High School,Single,Less than $40K,Blue,25,2,5,4,4159.75512501205,0,4159.75512501205,0.9713694103212676,4962,88,0.16805501955470636,0.07905979320298873
1761,45,M,4,Uneducated,Single,Less than $40K,Silver,43,3,3,3,1438.3,524,914.3,0.0,3770,51,1.2001787264518486,0.8041432189141632
1762,50,F,4,High School,Married,$40K - $60K,Silver,24,4,6,6,21224.797275908226,1530,19694.797275908226,1.3985062406601938,860,23,1.1695012507888463,0.1832053423793843
1763,50,M,3,High School,Married,$80K - $120K,Blue,47,1,0,3,17347.76672750125,2337,15010.76672750125,1.1527697263483774,1618,53,0.0,0.2186841001931869
1764,53,F,0,High School,Married,$60K - $80K,Blue,41,4,2,4,16036.63309743407,0,16036.63309743407,1.486925446121953,644,10,0.8942946151268378,0.0
1765,53,M,3,Uneducated,Single,Less than $40K,Blue,43,3,4,3,1438.3,309,1129.3,1.128641661924652,4250,63,0.6555529911142806,0.0
1766,46,F,5,Uneducated,Married,$60K - $80K,Silver,34,3,4,0,1438.3,0,1438.3,1.5187848759936018,1863,27,0.3155398350660293,0.0
1767,44,F,2,College,Married,$40K - $60K,Blue,37,3,3,1,6440.263834762165,712,5728.263834762165,0.3393818438389401,5313,77,1.6265888921592664,0.0
1768,50,F,4,Uneducated,Single,Less than $40K,Blue,13,3,6,5,13825.526931663937,214,13611.526931663937,0.795833270004587,4671,58,0.5172664197113244,0.056431487996598695
1769,47,F,3,High School,Married,$40K - $60K,Blue,43,2,0,6,1438.3,0,1438.3,0.07419410334578536,725,29,1.3921248998110272,0.2617419466868052
1770,52,F,2,Doctorate,Divorced,Less than $40K,Blue,37,4,5,3,18379.33542996515,0,18379.33542996515,1.0486779396212613,3687,50,0.7984974431833162,0.0
1771,44,M,5,High School,Single,Less than $40K,Silver,36,3,2,2,13462.096636321934,1401,12061.096636321934,0.0,1216,23,0.0,0.0
1772,43,M,1,Doctorate,Married,$80K - $120K,Blue,30,3,3,4,1438.3,1761,3.0,0.9068535496322994,6751,69,1.9408757213008125,0.19403476291053784
1773,44,M,0,Uneducated,Single,Less than $40K,Blue,42,3,3,4,1438.3,1025,413.29999999999995,0.23762561996346604,4913,79,3.714,0.15890053031116655
1774,32,M,2,Graduate,Single,Unknown,Blue,22,3,3,5,3741.202964638742,524,3217.202964638742,0.048832689390571615,7006,86,0.0,0.24889394735930942
1775,67,M,1,Unknown,Single,$60K - $80K,Blue,41,5,4,3,1438.3,2517,3.0,1.9960085370783953,685,10,1.5237188902512193,0.39000498219668456
1776,40,M,2,High School,Single,$40K - $60K,Blue,36,4,0,2,15133.598638015515,522,14611.598638015515,0.9481485163488839,965,10,1.3429002544604427,0.2756447193404
1777,41,F,2,Graduate,Single,$120K +,Gold,35,2,4,6,5766.952097347005,1015,4751.952097347005,1.327567575077837,11467,121,0.0,0.28838804194313206
1778,41,F,2,High School,Divorced,$80K - $120K,Blue,36,5,2,5,1438.3,13,1425.3,0.24666012917912072,3681,69,0.19397360716613038,0.0331446704059697
1779,50,M,2,Unknown,Single,$40K - $60K,Blue,41,6,4,4,16312.587334528602,2517,13795.587334528602,0.0,4860,61,0.774604255762412,0.0543660288009534
1780,40,F,0,Unknown,Married,$40K - $60K,Blue,18,4,2,0,14000.996711777074,162,13838.996711777074,1.2648727969347586,1926,43,0.0,0.5275195684012306
1781,52,M,4,Graduate,Married,$80K - $120K,Blue,26,5,0,4,11698.676820136814,1254,10444.676820136814,0.0,2175,30,0.0,0.27492234734294146
1782,36,F,5,Graduate,Single,Unknown,Blue,41,4,4,2,13309.772861917765,339,12970.772861917765,0.7184302853676049,4093,61,0.0,0.25143591810671506
1783,54,F,5,Graduate,Married,Less than $40K,Blue,34,4,6,6,3875.729654702406,1115,2760.729654702406,0.0,5151,74,2.2677715779919136,0.0
1784,41,F,0,Graduate,Unknown,$40K - $60K,Blue,25,1,3,4,1438.3,647,791.3,2.5881119938945423,2563,45,2.5152055645743316,0.40062480697891056
1785,47,M,3,Graduate,Married,$80K - $120K,Blue,51,6,4,5,1438.3,0,1438.3,1.1903807732698035,904,10,1.4211139545655738,0.0
1786,51,M,3,Graduate,Married,Unknown,Silver,17,2,1,1,10790.608365214988,1504,9286.608365214988,0.0,1580,24,2.8384921156173246,0.0
1787,52,F,3,Graduate,Single,$120K +,Blue,48,3,3,1,17717.4265789068,223,17494.4265789068,0.0,1163,22,0.38636154575247744,0.5326604702497357
